taxonomic lineage,TR2-64-1,WC-10-1,TR1-62-2,TR2-44-2,WC-30-2,TR1-52-2,TR1-42-2,TR2-24-2,WC-50-2,WC-40-2,WC-35-2,TR1-32-2,WC-20-2,TR2-34-2,Mel1-3,Mel1M-2,Mel2S-3,Mel3S-1,Ritt1-3,Ritt3-3,Ritt3M-3
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Holosporales;family.Holosporaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,28,0,19,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Holosporales;family.Holosporaceae;genus.NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Micropepsales;family.Micropepsaceae;genus.NA,0,0,29,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Micropepsales;family.Micropepsaceae;genus.NA,0,0,48,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Micropepsales;family.Micropepsaceae;genus.NA,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Micropepsales;family.Micropepsaceae;genus.NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Micropepsales;family.Micropepsaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,142
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,87,0,0,4
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,16,0,0,41,0,0,208,25,0,0,0,0,0,56,0,0,0,0,488
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,211,152,34,0,0,15
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,0,0,0,0,0,0,27,0,0,16,403,0,0,0,0,32,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,263
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,72,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,81,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,7,11,4,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Reyranellales;family.Reyranellaceae;genus.Reyranella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,574,0,0,0,0,1392,111,0,5824,0,167,476,529,212,0,182,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,0,0,0,0,16,1167,99,0,184,0,0,178,0,0,1168,983,182
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylocapsa,0,0,0,0,124,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,125,18,0,0,70,416
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylobacterium-Methylorubrum,0,0,0,0,55,0,5,0,27,262,194,0,6,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylocapsa,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylocapsa,0,0,0,0,150,0,0,0,0,0,0,0,197,0,0,50,58,24,0,0,18
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylocapsa,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.NA,0,0,0,0,86,0,0,0,0,0,0,0,208,0,0,0,0,28,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,48,136,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.alphaI_cluster,0,0,0,0,45,0,0,0,13,70,139,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,6,0,0,22,14,0,0,0,0,0,14,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Bosea,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Psychroglaciecola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylocystis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylocystis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Bosea,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylobacterium-Methylorubrum,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Methylovirgula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Bosea,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Beijerinckiaceae;genus.Psychroglaciecola,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Devosiaceae;genus.Devosia,0,0,0,32,0,0,8,50,0,0,0,0,0,9,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Devosiaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Devosiaceae;genus.Devosia,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Devosiaceae;genus.NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Pedomicrobium,0,0,0,0,277,0,0,0,55,8,109,0,221,0,16,74,533,750,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Pedomicrobium,0,0,0,0,0,0,0,0,32,40,0,0,171,0,14,228,233,382,7,50,30
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Hyphomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,118,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Pedomicrobium,0,0,0,0,26,0,0,0,0,0,0,0,13,0,0,0,32,57,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Pedomicrobium,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Hyphomicrobium,0,0,0,0,0,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Pedomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Hyphomicrobium,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Hyphomicrobium,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Hyphomicrobiaceae;genus.Pedomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Methyloligellaceae;genus.NA,0,0,12,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Methyloligellaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.NA;genus.NA,0,0,0,0,120,0,0,0,0,0,15,0,8,0,0,0,4,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.NA;genus.NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.Mesorhizobium,0,0,14,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.Aminobacter,0,0,0,0,0,12,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.Aminobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.NA,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.NA,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.Mesorhizobium,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiaceae;genus.Aminobacter,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiales_Incertae_Sedis;genus.Alsobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,62,63,136,11,125,321
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiales_Incertae_Sedis;genus.Bauldia,0,0,0,0,19,0,0,0,0,0,11,0,5,0,0,21,73,298,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiales_Incertae_Sedis;genus.Alsobacter,0,0,11,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhizobiales_Incertae_Sedis;genus.Phreatobacter,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhodomicrobiaceae;genus.Rhodomicrobium,0,0,0,0,78,0,0,0,70,25,19,0,0,0,39,70,81,56,0,0,309
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Rhodomicrobiaceae;genus.Rhodomicrobium,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Bradyrhizobium,0,0,103,433,216,0,80,66,0,0,160,101,40,648,462,408,657,463,0,164,1970
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Pseudolabrys,0,0,25,0,0,31,0,0,0,0,0,0,0,0,43,29,0,0,0,144,1286
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,302,0,0,0,104,42,177,0,28,0,28,172,293,345,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,161,0,0,0,0,0,0,0,16,0,0,92,319,244,0,44,86
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,74,0,0,0,114,84,98,0,0,0,32,75,101,145,0,65,79
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Pseudolabrys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,136,615
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Pseudolabrys,0,0,155,9,0,135,107,10,0,0,0,0,0,86,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Afipia,0,0,0,61,0,0,0,167,0,0,0,0,0,241,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Pseudolabrys,0,0,11,27,0,14,39,32,0,0,0,15,0,315,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,154,0,0,0,82,20,108,0,0,0,0,0,0,64,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,0,0,0,0,80,96,126,0,26,0,40,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,80,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Bradyrhizobium,0,0,110,0,0,69,0,0,0,0,0,0,0,0,0,22,0,0,0,46,76
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Rhodoplanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,258,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,4,0,0,0,57,0,26,0,0,0,64,59,15,13,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,63,0,0,0,0,41,21,0,0,0,0,30,0,30,0,0,41
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,27,0,0,9,9,0,0,0,0,0,94,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Rhodopseudomonas,0,0,61,0,0,0,17,0,0,0,0,0,0,24,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,0,0,0,0,30,0,23,0,0,0,0,0,0,0,0,0,43
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Pseudolabrys,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Bradyrhizobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Rhodoplanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Pseudorhodoplanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Pseudolabrys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.Nitrobacter,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.Rhizobiales;family.Xanthobacteraceae;genus.NA,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
